6444,3603,None
8326,3603,None
5508,3603,None
6115,3603,None
8720,3603,None
5162,3603,None
4285,3603,None
9331,3603,None
6498,3603,None
5496,3603,None
3648,3603,None
3045,3603,None
1106,1454,None
3853,1454,None
9262,1454,None
5127,1454,None
3212,1454,None
8404,1454,None
5139,1454,None
3719,1454,None
6444,1454,None
8326,1454,6.0
5508,1454,None
6115,1454,None
8720,1454,None
5162,1454,None
4285,1454,None
9331,1454,None
6498,1454,None
5496,1454,None
3648,1454,None
3045,1454,None
1106,5015,None
3853,5015,6.0
9262,5015,None
5127,5015,None
3212,5015,None
8404,5015,None
5139,5015,None
3719,5015,None
6444,5015,None
8326,5015,None
5508,5015,None
6115,5015,None
8720,5015,None
5162,5015,None
4285,5015,None
9331,5015,None
6498,5015,None
5496,5015,None
3648,5015,None
3045,5015,None
1106,8049,None
3853,8049,None
9262,8049,None
5127,8049,None
3212,8049,None
8404,8049,None
5139,8049,None
3719,8049,None
6444,8049,None
8326,8049,None
5508,8049,None
6115,8049,None
8720,8049,None
5162,8049,None
4285,8049,None
9331,8049,None
6498,8049,None
5496,8049,None
3648,8049,None
3045,8049,None
1106,3140,None
3853,3140,None
9262,3140,None
5127,3140,None
3212,3140,None
8404,3140,None
5139,3140,None
3719,3140,None
6444,3140,None
8326,3140,None
5508,3140,None
6115,3140,None
8720,3140,None
5162,3140,None
4285,3140,None
9331,3140,None
6498,3140,None
5496,3140,None
3648,3140,None
3045,3140,None
1106,8851,None
3853,8851,None
9262,8851,None
5127,8851,None
3212,8851,None
8404,8851,None
5139,8851,None
3719,8851,None
6444,8851,None
8326,8851,None
5508,8851,None
6115,8851,None
8720,8851,None
5162,8851,None
4285,8851,None
9331,8851,None
6498,8851,None
5496,8851,None
3648,8851,None
3045,8851,None
1106,7002,None
3853,7002,None
9262,7002,None
5127,7002,None
3212,7002,None
8404,7002,None
5139,7002,None
3719,7002,None
6444,7002,None
8326,7002,None
5508,7002,None
6115,7002,None
8720,7002,None
5162,7002,None
4285,7002,None
9331,7002,None
6498,7002,None
5496,7002,None
3648,7002,None
3045,7002,None
1106,4814,None
3853,4814,None
9262,4814,None
5127,4814,None
3212,4814,None
8404,4814,None
5139,4814,None
3719,4814,None
6444,4814,None
8326,4814,None
5508,4814,None
6115,4814,None
8720,4814,None
5162,4814,None
4285,4814,None
9331,4814,None
6498,4814,None
5496,4814,None
3648,4814,None
3045,4814,None
1106,3746,None
3853,3746,None
9262,3746,None
5127,3746,None
3212,3746,None
8404,3746,None
5139,3746,None
3719,3746,None
6444,3746,None
8326,3746,None
5508,3746,None
6115,3746,None
8720,3746,None
5162,3746,None
4285,3746,None
9331,3746,None
6498,3746,None
5496,3746,None
3648,3746,None
3045,3746,None
1106,5745,None
3853,5745,None
9262,5745,None
5127,5745,None
3212,5745,None
8404,5745,None
5139,5745,None
3719,5745,None
6444,5745,None
8326,5745,None
5508,5745,None
6115,5745,None
8720,5745,None
5162,5745,None
4285,5745,None
9331,5745,None
6498,5745,None
5496,5745,None
3648,5745,None
3045,5745,None
1106,3286,None
3853,3286,None
9262,3286,None
5127,3286,1
3212,3286,None
8404,3286,None
5139,3286,None
3719,3286,None
6444,3286,None
8326,3286,None
5508,3286,None
6115,3286,None
8720,3286,None
5162,3286,None
4285,3286,None
9331,3286,None
6498,3286,None
5496,3286,None
3648,3286,None
3045,3286,None
1106,5485,None
3853,5485,None
9262,5485,None
5127,5485,None
3212,5485,None
8404,5485,None
5139,5485,None
3719,5485,None
6444,5485,None
8326,5485,None
5508,5485,8.0
6115,5485,None
8720,5485,None
5162,5485,None
4285,5485,None
9331,5485,None
6498,5485,7.0
5496,5485,None
3648,5485,10
3045,5485,None
4848,3873,None
9836,3873,None
6047,3873,None
3128,3873,None
4530,3873,None
6640,3873,None
2792,3873,None
5119,3873,None
6568,3873,None
1614,3873,None
3398,3873,None
8421,3873,None
4837,3873,None
5483,3873,None
2175,3873,None
2269,3873,None
9422,3873,None
8987,3873,None
6078,3873,None
9192,3873,None
6321,3873,None
4848,7142,None
9836,7142,None
6047,7142,None
3128,7142,None
4530,7142,None
6640,7142,None
2792,7142,None
5119,7142,None
6568,7142,None
1614,7142,None
3398,7142,None
8421,7142,None
4837,7142,None
5483,7142,None
2175,7142,None
2269,7142,None
9422,7142,None
8987,7142,None
6078,7142,None
9192,7142,None
6321,7142,None
4848,2872,None
9836,2872,None
6047,2872,None
3128,2872,None
4530,2872,None
6640,2872,None
2792,2872,None
5119,2872,None
6568,2872,None
1614,2872,None
3398,2872,None
8421,2872,None
4837,2872,None
5483,2872,None
2175,2872,None
2269,2872,None
9422,2872,None
8987,2872,None
6078,2872,None
9192,2872,None
6321,2872,None
4848,5523,None
9836,5523,None
6047,5523,None
3128,5523,None
4530,5523,None
6640,5523,None
2792,5523,None
5119,5523,None
6568,5523,None
1614,5523,None
3398,5523,None
8421,5523,None
4837,5523,None
5483,5523,None
2175,5523,None
2269,5523,None
9422,5523,None
8987,5523,None
6078,5523,None
9192,5523,None
6321,5523,None
4848,9153,None
9836,9153,None
6047,9153,None
3128,9153,None
4530,9153,None
6640,9153,None
2792,9153,None
5119,9153,None
6568,9153,None
1614,9153,None
3398,9153,None
8421,9153,None
4837,9153,None
5483,9153,None
2175,9153,None
2269,9153,None
9422,9153,None
8987,9153,None
6078,9153,None
9192,9153,None
6321,9153,None
4848,6836,None
9836,6836,None
6047,6836,None
3128,6836,None
4530,6836,None
6640,6836,None
2792,6836,None
5119,6836,None
6568,6836,None
1614,6836,None
3398,6836,None
8421,6836,None
4837,6836,None
5483,6836,None
2175,6836,None
2269,6836,None
9422,6836,None
8987,6836,None
6078,6836,None
9192,6836,None
6321,6836,None
4848,8187,None
9836,8187,None
6047,8187,None
3128,8187,6
4530,8187,None
6640,8187,None
2792,8187,None
5119,8187,None
6568,8187,None
1614,8187,None
3398,8187,None
8421,8187,None
4837,8187,None
5483,8187,None
2175,8187,None
2269,8187,None
9422,8187,None
8987,8187,None
6078,8187,None
9192,8187,None
6321,8187,None
4848,3603,None
9836,3603,None
6047,3603,None
3128,3603,None
4530,3603,None
6640,3603,None
2792,3603,None
5119,3603,None
6568,3603,None
1614,3603,None
3398,3603,None
8421,3603,None
4837,3603,None
5483,3603,None
2175,3603,None
2269,3603,None
9422,3603,None
8987,3603,None
6078,3603,None
9192,3603,None
6321,3603,None
4848,1454,None
9836,1454,None
6047,1454,None
3128,1454,None
4530,1454,None
6640,1454,None
2792,1454,None
5119,1454,None
6568,1454,None
1614,1454,None
3398,1454,None
8421,1454,None
4837,1454,None
5483,1454,None
2175,1454,None
2269,1454,None
9422,1454,None
8987,1454,None
6078,1454,None
9192,1454,None
6321,1454,None
4848,5015,None
9836,5015,None
6047,5015,None
3128,5015,None
4530,5015,None
6640,5015,None
2792,5015,None
5119,5015,None
6568,5015,None
1614,5015,None
3398,5015,None
8421,5015,None
4837,5015,None
5483,5015,None
2175,5015,None
2269,5015,None
9422,5015,None
8987,5015,None
6078,5015,None
9192,5015,None
6321,5015,None
4848,8049,None
9836,8049,None
6047,8049,None
3128,8049,None
4530,8049,None
6640,8049,None
2792,8049,None
5119,8049,None
6568,8049,None
1614,8049,None
3398,8049,None
8421,8049,None
4837,8049,None
5483,8049,None
2175,8049,None
2269,8049,None
9422,8049,None
8987,8049,None
6078,8049,None
9192,8049,None
6321,8049,None
4848,3140,None
9836,3140,None
6047,3140,None
3128,3140,None
4530,3140,None
6640,3140,None
2792,3140,None
5119,3140,None
6568,3140,None
1614,3140,None
3398,3140,None
8421,3140,None
4837,3140,None
5483,3140,None
2175,3140,None
2269,3140,None
9422,3140,None
8987,3140,None
6078,3140,None
9192,3140,None
6321,3140,None
4848,8851,None
9836,8851,None
6047,8851,None
3128,8851,None
4530,8851,None
6640,8851,None
2792,8851,None
5119,8851,None
6568,8851,None
1614,8851,None
3398,8851,None
8421,8851,None
4837,8851,None
5483,8851,None
2175,8851,None
2269,8851,None
9422,8851,None
8987,8851,None
6078,8851,None
9192,8851,None
6321,8851,None
4848,7002,None
9836,7002,None
6047,7002,None
3128,7002,None
4530,7002,None
6640,7002,None
2792,7002,None
5119,7002,None
6568,7002,None
1614,7002,None
3398,7002,None
8421,7002,None
4837,7002,None
5483,7002,None
2175,7002,None
2269,7002,None
9422,7002,None
8987,7002,None
6078,7002,None
9192,7002,None
6321,7002,None
4848,4814,None
9836,4814,None
6047,4814,None
3128,4814,None
4530,4814,None
6640,4814,None
2792,4814,None
5119,4814,None
6568,4814,None
1614,4814,None
3398,4814,None
8421,4814,None
4837,4814,None
5483,4814,None
2175,4814,None
2269,4814,None
9422,4814,None
8987,4814,None
6078,4814,None
9192,4814,None
6321,4814,None
4848,3746,None
9836,3746,None
6047,3746,None
3128,3746,None
4530,3746,None
6640,3746,None
2792,3746,None
5119,3746,None
6568,3746,None
1614,3746,None
3398,3746,None
8421,3746,None
4837,3746,None
5483,3746,None
2175,3746,None
2269,3746,None
9422,3746,None
8987,3746,None
6078,3746,None
9192,3746,None
6321,3746,None
4848,5745,None
9836,5745,None
6047,5745,None
3128,5745,None
4530,5745,None
6640,5745,None
2792,5745,None
5119,5745,None
6568,5745,None
1614,5745,None
3398,5745,None
8421,5745,None
4837,5745,None
5483,5745,None
2175,5745,None
2269,5745,None
9422,5745,None
8987,5745,None
6078,5745,None
9192,5745,None
6321,5745,None
4848,3286,None
9836,3286,None
6047,3286,None
3128,3286,None
4530,3286,None
6640,3286,None
2792,3286,None
5119,3286,None
6568,3286,None
1614,3286,None
3398,3286,None
8421,3286,None
4837,3286,None
5483,3286,None
2175,3286,None
2269,3286,None
9422,3286,None
8987,3286,None
6078,3286,None
9192,3286,None
6321,3286,None
4848,5485,None
9836,5485,None
6047,5485,None
3128,5485,None
4530,5485,None
6640,5485,None
2792,5485,None
5119,5485,None
6568,5485,None
1614,5485,None
3398,5485,None
8421,5485,None
4837,5485,5
5483,5485,None
2175,5485,None
2269,5485,None
9422,5485,None
8987,5485,None
6078,5485,None
9192,5485,None
6321,5485,None
1106,1256,None
3853,1256,None
9262,1256,None
5127,1256,None
3212,1256,None
8404,1256,None
5139,1256,None
3719,1256,None
6444,1256,None
8326,1256,None
5508,1256,None
6115,1256,None
8720,1256,None
5162,1256,None
4285,1256,None
9331,1256,None
6498,1256,None
5496,1256,None
3648,1256,None
3045,1256,None
4848,1256,None
9836,1256,None
6047,1256,None
3128,1256,None
4530,1256,None
6640,1256,None
2792,1256,None
5119,1256,None
6568,1256,None
1614,1256,None
3398,1256,None
8421,1256,None
4837,1256,None
5483,1256,None
2175,1256,None
2269,1256,None
9422,1256,None
8987,1256,None
6078,1256,None
9192,1256,None
6321,1256,None
1106,3468,None
3853,3468,None
9262,3468,None
5127,3468,None
3212,3468,None
8404,3468,None
5139,3468,None
3719,3468,None
6444,3468,None
8326,3468,None
5508,3468,None
6115,3468,None
8720,3468,None
5162,3468,None
4285,3468,None
9331,3468,None
6498,3468,None
5496,3468,None
3648,3468,None
3045,3468,5
4848,3468,None
9836,3468,None
6047,3468,None
3128,3468,None
4530,3468,None
6640,3468,None
2792,3468,None
5119,3468,None
6568,3468,None
1614,3468,None
3398,3468,None
8421,3468,None
4837,3468,None
5483,3468,None
2175,3468,None
2269,3468,None
9422,3468,None
8987,3468,None
6078,3468,None
9192,3468,None
6321,3468,None
1106,7292,None
3853,7292,None
9262,7292,None
5127,7292,None
3212,7292,None
8404,7292,None
5139,7292,None
3719,7292,None
6444,7292,None
8326,7292,None
5508,7292,None
6115,7292,None
8720,7292,None
5162,7292,None
4285,7292,None
9331,7292,None
6498,7292,None
5496,7292,None
3648,7292,None
3045,7292,None
4848,7292,None
9836,7292,None
6047,7292,7
3128,7292,None
4530,7292,None
6640,7292,None
2792,7292,None
5119,7292,None
6568,7292,None
1614,7292,None
3398,7292,None
8421,7292,None
4837,7292,None
5483,7292,None
2175,7292,None
2269,7292,None
9422,7292,None
8987,7292,None
6078,7292,None
9192,7292,None
6321,7292,None
1106,6479,None
3853,6479,None
9262,6479,None
5127,6479,None
3212,6479,None
8404,6479,None
5139,6479,None
3719,6479,None
6444,6479,None
8326,6479,None
5508,6479,None
6115,6479,None
8720,6479,None
5162,6479,None
4285,6479,None
9331,6479,None
6498,6479,None
5496,6479,None
3648,6479,None
3045,6479,None
4848,6479,None
9836,6479,None
6047,6479,None
3128,6479,None
4530,6479,None
6640,6479,None
2792,6479,None
5119,6479,5
6568,6479,None
1614,6479,None
3398,6479,None
8421,6479,None
4837,6479,None
5483,6479,None
2175,6479,None
2269,6479,None
9422,6479,None
8987,6479,None
6078,6479,None
9192,6479,7
6321,6479,None
1106,1264,None
3853,1264,None
9262,1264,None
5127,1264,None
3212,1264,None
8404,1264,None
5139,1264,None
3719,1264,None
6444,1264,None
8326,1264,None
5508,1264,None
6115,1264,None
8720,1264,None
5162,1264,None
4285,1264,None
9331,1264,None
6498,1264,None
5496,1264,None
3648,1264,None
3045,1264,None
4848,1264,None
9836,1264,None
6047,1264,None
3128,1264,1
4530,1264,None
6640,1264,None
2792,1264,None
5119,1264,None
6568,1264,None
1614,1264,None
3398,1264,None
8421,1264,None
4837,1264,None
5483,1264,None
2175,1264,None
2269,1264,None
9422,1264,None
8987,1264,None
6078,1264,None
9192,1264,None
6321,1264,None
1106,8841,None
3853,8841,None
9262,8841,None
5127,8841,None
3212,8841,None
8404,8841,None
5139,8841,None
3719,8841,None
6444,8841,None
8326,8841,None
5508,8841,None
6115,8841,None
8720,8841,None
5162,8841,None
4285,8841,None
9331,8841,None
6498,8841,None
5496,8841,None
3648,8841,None
3045,8841,None
4848,8841,None
9836,8841,None
6047,8841,None
3128,8841,None
4530,8841,None
6640,8841,None
2792,8841,None
5119,8841,None
6568,8841,None
1614,8841,None
3398,8841,None
8421,8841,None
4837,8841,None
5483,8841,None
2175,8841,None
2269,8841,None
9422,8841,None
8987,8841,None
6078,8841,None
9192,8841,None
6321,8841,None
1106,5106,None
3853,5106,None
9262,5106,None
5127,5106,None
3212,5106,None
8404,5106,None
5139,5106,None
3719,5106,None
6444,5106,None
8326,5106,None
5508,5106,None
6115,5106,None
8720,5106,None
5162,5106,None
4285,5106,None
9331,5106,None
6498,5106,None
5496,5106,None
3648,5106,None
3045,5106,None
4848,5106,None
9836,5106,None
6047,5106,None
3128,5106,None
4530,5106,None
6640,5106,None
2792,5106,None
5119,5106,None
6568,5106,None
1614,5106,None
3398,5106,None
8421,5106,None
4837,5106,None
5483,5106,None
2175,5106,None
2269,5106,None
9422,5106,None
8987,5106,None
6078,5106,None
9192,5106,None
6321,5106,None
1106,7114,None
3853,7114,None
9262,7114,None
5127,7114,None
3212,7114,None
8404,7114,None
5139,7114,None
3719,7114,None
6444,7114,None
8326,7114,None
5508,7114,None
6115,7114,None
8720,7114,None
5162,7114,None
4285,7114,None
9331,7114,None
6498,7114,None
5496,7114,None
3648,7114,None
3045,7114,None
4848,7114,None
9836,7114,None
6047,7114,None
3128,7114,None
4530,7114,None
6640,7114,None
2792,7114,None
5119,7114,None
6568,7114,None
1614,7114,None
3398,7114,None
8421,7114,None
4837,7114,None
5483,7114,None
2175,7114,None
2269,7114,None
9422,7114,None
8987,7114,None
6078,7114,None
9192,7114,None
6321,7114,None
1106,5863,None
3853,5863,None
9262,5863,None
5127,5863,None
3212,5863,6
8404,5863,None
5139,5863,None
3719,5863,None
6444,5863,None
8326,5863,None
5508,5863,None
6115,5863,None
8720,5863,None
5162,5863,None
4285,5863,None
9331,5863,None
6498,5863,None
5496,5863,None
3648,5863,None
3045,5863,None
4848,5863,None
9836,5863,None
6047,5863,None
3128,5863,None
4530,5863,None
6640,5863,None
2792,5863,None
5119,5863,None
6568,5863,None
1614,5863,None
3398,5863,None
8421,5863,None
4837,5863,None
5483,5863,None
2175,5863,None
2269,5863,None
9422,5863,2
8987,5863,None
6078,5863,None
9192,5863,None
6321,5863,None
1106,5944,None
3853,5944,None
9262,5944,None
5127,5944,None
3212,5944,None
8404,5944,None
5139,5944,None
3719,5944,None
6444,5944,None
8326,5944,None
5508,5944,None
6115,5944,None
8720,5944,None
5162,5944,None
4285,5944,None
9331,5944,None
6498,5944,None
5496,5944,None
3648,5944,None
3045,5944,None
4848,5944,None
9836,5944,None
6047,5944,None
3128,5944,None
4530,5944,None
6640,5944,None
2792,5944,None
5119,5944,None
6568,5944,None
1614,5944,None
3398,5944,None
8421,5944,None
4837,5944,None
5483,5944,None
2175,5944,None
2269,5944,None
9422,5944,None
8987,5944,None
6078,5944,None
9192,5944,None
6321,5944,None
1106,3716,None
3853,3716,None
9262,3716,None
5127,3716,None
3212,3716,None
8404,3716,None
5139,3716,None
3719,3716,None
6444,3716,None
8326,3716,None
5508,3716,None
6115,3716,None
8720,3716,None
5162,3716,None
4285,3716,None
9331,3716,None
6498,3716,None
5496,3716,None
3648,3716,None
3045,3716,None
4848,3716,None
9836,3716,None
6047,3716,None
3128,3716,None
4530,3716,None
6640,3716,None
2792,3716,None
5119,3716,None
6568,3716,None
1614,3716,None
3398,3716,None
8421,3716,None
4837,3716,None
5483,3716,None
2175,3716,None
2269,3716,None
9422,3716,None
8987,3716,None
6078,3716,None
9192,3716,None
6321,3716,None
1106,8003,None
3853,8003,None
9262,8003,None
5127,8003,None
3212,8003,None
8404,8003,None
5139,8003,None
3719,8003,None
6444,8003,None
8326,8003,None
5508,8003,None
6115,8003,None
8720,8003,None
5162,8003,None
4285,8003,None
9331,8003,None
6498,8003,None
5496,8003,None
3648,8003,None
3045,8003,None
4848,8003,None
9836,8003,None
6047,8003,None
3128,8003,None
4530,8003,None
6640,8003,None
2792,8003,None
5119,8003,None
6568,8003,None
1614,8003,None
3398,8003,None
8421,8003,None
4837,8003,None
5483,8003,None
2175,8003,None
2269,8003,None
9422,8003,None
8987,8003,None
6078,8003,None
9192,8003,None
6321,8003,None
1106,2464,None
3853,2464,None
9262,2464,None
5127,2464,None
3212,2464,None
8404,2464,None
5139,2464,None
3719,2464,None
6444,2464,None
8326,2464,None
5508,2464,None
6115,2464,None
8720,2464,None
5162,2464,None
4285,2464,None
9331,2464,None
6498,2464,None
5496,2464,None
3648,2464,None
3045,2464,None
4848,2464,None
9836,2464,None
6047,2464,None
3128,2464,None
4530,2464,None
6640,2464,None
2792,2464,None
5119,2464,None
6568,2464,None
1614,2464,None
3398,2464,None
8421,2464,None
4837,2464,None
5483,2464,None
2175,2464,None
2269,2464,None
9422,2464,None
8987,2464,None
6078,2464,None
9192,2464,None
6321,2464,None
1106,7937,None
3853,7937,None
9262,7937,None
5127,7937,None
3212,7937,None
8404,7937,None
5139,7937,None
3719,7937,None
6444,7937,None
8326,7937,None
5508,7937,None
6115,7937,None
8720,7937,None
5162,7937,None
4285,7937,None
9331,7937,None
6498,7937,None
5496,7937,None
3648,7937,None
3045,7937,None
4848,7937,None
9836,7937,None
6047,7937,None
3128,7937,None
4530,7937,None
6640,7937,None
2792,7937,None
5119,7937,None
6568,7937,None
1614,7937,None
3398,7937,None
8421,7937,None
4837,7937,None
5483,7937,None
2175,7937,None
2269,7937,None
9422,7937,None
8987,7937,None
6078,7937,None
9192,7937,None
6321,7937,None
1106,8429,None
3853,8429,None
9262,8429,None
5127,8429,None
3212,8429,None
8404,8429,None
5139,8429,None
3719,8429,None
6444,8429,None
8326,8429,None
5508,8429,None
6115,8429,None
8720,8429,None
5162,8429,None
4285,8429,None
9331,8429,None
6498,8429,None
5496,8429,None
3648,8429,None
3045,8429,None
4848,8429,None
9836,8429,None
6047,8429,None
3128,8429,None
4530,8429,None
6640,8429,None
2792,8429,None
5119,8429,None
6568,8429,None
1614,8429,None
3398,8429,None
8421,8429,None
4837,8429,None
5483,8429,None
2175,8429,None
2269,8429,None
9422,8429,None
8987,8429,None
6078,8429,None
9192,8429,None
6321,8429,None
1106,9058,None
3853,9058,None
9262,9058,None
5127,9058,None
3212,9058,None
8404,9058,None
5139,9058,None
3719,9058,None
6444,9058,None
8326,9058,None
5508,9058,None
6115,9058,None
8720,9058,None
5162,9058,None
4285,9058,None
9331,9058,None
6498,9058,None
5496,9058,None
3648,9058,None
3045,9058,None
4848,9058,None
9836,9058,None
6047,9058,None
3128,9058,None
4530,9058,None
6640,9058,None
2792,9058,None
5119,9058,None
6568,9058,None
1614,9058,None
3398,9058,None
8421,9058,None
4837,9058,None
5483,9058,None
2175,9058,None
2269,9058,None
9422,9058,None
8987,9058,None
6078,9058,None
9192,9058,None
6321,9058,None
1106,8415,None
3853,8415,None
9262,8415,None
5127,8415,None
3212,8415,None
8404,8415,None
5139,8415,None
3719,8415,None
6444,8415,None
8326,8415,None
5508,8415,None
6115,8415,None
8720,8415,None
5162,8415,None
4285,8415,None
9331,8415,None
6498,8415,None
5496,8415,None
3648,8415,None
3045,8415,None
4848,8415,None
9836,8415,None
6047,8415,None
3128,8415,None
4530,8415,None
6640,8415,None
2792,8415,None
5119,8415,None
6568,8415,None
1614,8415,None
3398,8415,None
8421,8415,None
4837,8415,None
5483,8415,None
2175,8415,None
2269,8415,None
9422,8415,None
8987,8415,None
6078,8415,None
9192,8415,None
6321,8415,None
1106,1884,None
3853,1884,None
9262,1884,None
5127,1884,None
3212,1884,None
8404,1884,None
5139,1884,None
3719,1884,None
6444,1884,None
8326,1884,None
5508,1884,None
6115,1884,None
8720,1884,None
5162,1884,None
4285,1884,None
9331,1884,None
6498,1884,None
5496,1884,None
3648,1884,None
3045,1884,None
4848,1884,None
9836,1884,None
6047,1884,None
3128,1884,None
4530,1884,None
6640,1884,None
2792,1884,None
5119,1884,None
6568,1884,None
1614,1884,None
3398,1884,None
8421,1884,None
4837,1884,None
5483,1884,None
2175,1884,None
2269,1884,None
9422,1884,None
8987,1884,None
6078,1884,None
9192,1884,None
6321,1884,None
1106,5755,None
3853,5755,None
9262,5755,None
5127,5755,None
3212,5755,None
8404,5755,None
5139,5755,None
3719,5755,None
6444,5755,None
8326,5755,None
5508,5755,None
6115,5755,None
8720,5755,3
5162,5755,None
4285,5755,None
9331,5755,None
6498,5755,None
5496,5755,None
3648,5755,None
3045,5755,None
4848,5755,None
9836,5755,None
6047,5755,None
3128,5755,None
4530,5755,None
6640,5755,None
2792,5755,None
5119,5755,None
6568,5755,None
1614,5755,None
3398,5755,None
8421,5755,None
4837,5755,None
5483,5755,None
2175,5755,None
2269,5755,None
9422,5755,None
8987,5755,None
6078,5755,None
9192,5755,None
6321,5755,None
